date_time	Lat	Long	PBLH	Surface_elevation	DN_Flag	Day/Night
2012-01-10 08:06:43.920200	28.94954993508079	79.80256814667673	1.2064305026874398	0.2112424256223621	0.0	Day
2012-01-10 08:06:45.581800	29.049567446989172	79.77692862117992	1.9749112941105573	0.24147058891899445	0.0	Day
2012-01-10 08:06:47.243400	29.149538271354906	79.75104846376361	1.5546777439162585	0.6659696932994958	0.0	Day
2012-01-10 08:06:48.904706	29.249714795280905	79.72519885792451	2.7667205330422697	1.404970579287585	0.0	Day
2012-01-10 08:06:50.565600	29.34969543688225	79.69953479188861	0.6866725837868273	1.80860605023124	0.0	Day
2012-01-10 08:06:52.227200	29.449854009291705	79.67351464664235	1.8005365618668936	1.9237058969104992	0.0	Day
2012-01-10 08:06:53.888800	29.550130612922437	79.64759502988873	2.2261006388474596	1.4380909168359004	0.0	Day
2012-01-10 08:06:55.550400	29.65011484482709	79.62152997185203	2.369579488082844	1.3239705878145553	0.0	Day
2012-01-10 08:06:57.212000	29.74999763026382	79.59550221761067	2.0227516135483077	1.6118787743828513	0.0	Day
2012-01-10 08:06:58.873600	29.849430196425494	79.56948515948127	3.0344879183479962	1.7012058917213888	0.0	Day
2012-01-13 20:43:09.957000	28.949915683630742	79.81843173865116	0.39798243174498726	0.2107272712570248	1.0	Night
2012-01-13 20:43:08.295400	29.04992602853214	79.84416288488052	0.7828350132879089	0.303294115645044	1.0	Night
2012-01-13 20:43:06.633800	29.14995800365101	79.86983420632102	0.5747718926180493	0.8152121197093617	1.0	Night
2012-01-13 20:43:04.972200	29.2503662109375	79.89568912281709	0.4215585810734943	1.1770293993108414	1.0	Night
2012-01-13 20:43:03.310600	29.350501031586617	79.92172472404711	0.38127857390226727	1.4522121277722446	1.0	Night
2012-01-13 20:43:01.649000	29.450531847336713	79.94761433320888	0.5236398429774187	1.1884117775103624	1.0	Night
2012-01-13 20:42:59.987915	29.55036752874201	79.97341618393406	0.8407084945250641	0.9918484886487325	1.0	Night
2012-01-13 20:42:58.326800	29.650246283587286	79.99955996345071	0.359916864949114	1.1758235272239237	1.0	Night
2012-01-13 20:42:56.665200	29.750265294855293	80.0255679506244	0.5890417435404027	1.7256060766451287	1.0	Night
2012-01-13 20:42:55.003600	29.85019251879524	80.05149414960076	0.40725122140172654	1.6685588184524984	1.0	Night
2012-02-11 08:06:43.526800	28.95084498910343	79.84845284854664	0.40412611656767483	0.21102941036224365	0.0	Day
2012-02-11 08:06:45.188400	29.050324353304777	79.82270882346414	0.4958989374113805	0.2676666658936125	0.0	Day
2012-02-11 08:06:46.850000	29.149725016425638	79.79697799682617	0.6710171099094784	0.8988235224695766	0.0	Day
2012-02-11 08:06:48.511600	29.249517903183445	79.77130843653823	2.1652222512797876	1.4728484912352129	0.0	Day
2012-02-11 08:06:50.173200	29.34959248935475	79.74519235947552	0.4005561442497898	1.4129411858670853	0.0	Day
2012-02-11 08:06:51.859571	29.450852281907025	79.71916176291073	1.253005689010024	1.8458235193701351	0.0	Day
2012-02-11 08:06:53.520200	29.550508325750176	79.69306876442649	1.8335561222876566	1.5348181688424312	0.0	Day
2012-02-11 08:06:55.181800	29.650314443251666	79.66718516630284	0.4103340141694334	1.5518235248677872	0.0	Day
2012-02-11 08:06:56.843400	29.75037534309156	79.64096624200994	4.983613496702729	1.5610303084055583	0.0	Day
2012-02-11 08:06:58.505000	29.850435593548944	79.61501491771025	2.3348857725367824	1.4851176353061901	0.0	Day
2012-02-14 20:43:18.443194	28.95038552717729	79.83160122958097	0.6020343961815039	0.21166666619705432	1.0	Night
2012-02-14 20:43:16.782200	29.05021908703972	79.85736308378331	1.3680471854613108	0.34308823241907005	1.0	Night
2012-02-14 20:43:15.120600	29.150206768151484	79.88314241351503	4.968771700380427	0.8440303116133718	1.0	Night
2012-02-14 20:43:13.459000	29.250341303208295	79.90888236550724	4.687284364200691	1.244676461991142	1.0	Night
2012-02-14 20:43:11.797400	29.349982926339813	79.93477746212122	4.426777921617031	1.5659090966889353	1.0	Night
2012-02-14 20:43:10.135800	29.4496769063613	79.9605468301212	5.0295557752251625	1.113323523717768	1.0	Night
2012-02-14 20:43:08.449400	29.550776032840503	79.98689045625575	0.5681329806718757	0.9339411802151624	1.0	Night
2012-02-14 20:43:06.787800	29.650396115852125	80.01276536421342	4.9627708274532445	1.3009696982123635	1.0	Night
2012-02-14 20:43:05.126200	29.74998653636259	80.03902996287627	4.580409959287327	1.6567646966261023	1.0	Night
2012-02-14 20:43:03.464600	29.84959532997825	80.06493747595584	3.867375486615029	1.592363624861746	1.0	Night
2012-02-27 08:07:07.513600	28.950948266422046	79.7759697858025	3.63626157087	0.2135588237467934	0.0	Day
2012-02-27 08:07:09.175200	29.05045480439157	79.7500649654504	2.4962653675765702	0.24463636541005337	0.0	Day
2012-02-27 08:07:10.836800	29.150337611927707	79.72439687392291	2.501811373431017	0.6292058781665915	0.0	Day
2012-02-27 08:07:12.498400	29.25017749901974	79.69846274636008	4.008235284550624	1.3082121285525234	0.0	Day
2012-02-27 08:07:14.160000	29.349805383121264	79.67277661491843	4.490153841236058	1.8440882528529448	0.0	Day
2012-02-27 08:07:15.821600	29.449496124729965	79.64687278053977	4.274028368294239	2.0003333308480005	0.0	Day
2012-02-27 08:07:17.483200	29.549401507658118	79.62099030438591	3.729570017031887	1.3781470621333403	0.0	Day
2012-02-27 08:07:19.144800	29.649414235895332	79.59483175566702	3.6428365998082994	1.3461515180992358	0.0	Day
