date_time	Lat	Long	PBLH	Surface_elevation	DN_Flag	Day/Night
2012-01-04 20:48:27.300400	32.34966031242819	79.1463575924144	0.5131860749576891	5.255147064433379	1.0	Night
2012-01-04 20:48:25.638800	32.449414571126304	79.17336666222775	0.6503762620303668	5.538484833457253	1.0	Night
2012-01-04 20:48:23.977200	32.5492899277631	79.20058710434857	0.9580768416361778	5.620441184324377	1.0	Night
2012-01-04 20:48:22.290800	32.6506628148696	79.22814918966854	0.4505927211002394	5.290294100256527	1.0	Night
2012-01-04 20:48:20.629200	32.75071820345792	79.25536901300603	1.1626399703549621	5.354454502914891	1.0	Night
2012-01-04 20:48:18.967600	32.85017855027143	79.28271506814396	1.7392929637914198	4.569794135935166	1.0	Night
2012-01-04 20:48:17.306000	32.94981788866448	79.31008310029002	1.8134815444548922	4.437424211791067	1.0	Night
2012-01-04 20:48:15.644400	33.04964177748736	79.3374734766343	2.39651355284321	4.93326467626235	1.0	Night
2012-01-04 20:48:13.982800	33.14948261145389	79.36496272231594	1.1795414041050458	5.641666643547289	1.0	Night
2012-01-04 20:48:12.321200	33.24911207311294	79.39230391558479	1.5556035114123548	5.683647057589362	1.0	Night
2012-01-10 08:07:40.511800	32.3499088865338	78.90400672681403	0.5561990726626282	5.480575763817989	0.0	Day
2012-01-10 08:07:42.173400	32.44969087488511	78.87685865514419	0.5158752458827465	5.520794069065767	0.0	Day
2012-01-10 08:07:43.835000	32.549527948552914	78.84969537908381	0.39893991138898954	5.429999929485899	0.0	Day
2012-01-10 08:07:45.496600	32.649549035465014	78.82242472031537	0.5740638459649157	5.225970604840447	0.0	Day
2012-01-10 08:07:47.183000	32.750840691959155	78.79470152013442	0.48973853957346236	5.219617577160106	0.0	Day
2012-01-10 08:07:48.844600	32.85052756107215	78.76752078894413	0.8864932259488292	5.002000028436834	0.0	Day
2012-01-10 08:07:50.506200	32.95023817174575	78.74020924287684	0.3479399613707388	4.973205945071052	0.0	Day
2012-01-10 08:07:52.167800	33.05027990630179	78.71284346147017	0.39590251045019365	4.299272739525997	0.0	Day
2012-01-10 08:07:53.829400	33.150284598855414	78.68525493846221	1.2587019136065951	4.27411766613231	0.0	Day
2012-01-10 08:07:55.490030	33.250245874578304	78.65774582371567	0.39514452986644955	5.018969709222967	0.0	Day
2012-01-20 20:48:17.428400	32.3497727134011	79.20851158373284	0.6249134120616047	4.880303021633264	1.0	Night
2012-01-20 20:48:15.766800	32.44956162396599	79.23569892434513	0.46309669009026333	5.311852931976318	1.0	Night
2012-01-20 20:48:14.080694	32.55066377976362	79.26309316298541	0.46303619400543283	5.821058862349567	1.0	Night
2012-01-20 20:48:12.419800	32.65024844082919	79.29045937278055	0.4113347178155724	5.813393954074744	1.0	Night
2012-01-20 20:48:10.758200	32.75019208122702	79.3175910500919	0.6325001931365799	5.233117678586175	1.0	Night
2012-01-20 20:48:09.096600	32.85001766320431	79.34498526833274	0.8028971439961232	4.403969692461418	1.0	Night
2012-01-20 20:48:07.435000	32.94963399101706	79.37230570176068	0.556569362168803	4.650294107549331	1.0	Night
2012-01-20 20:48:05.748600	33.0507194294649	79.40025150074678	0.5668852020274198	5.091176425709444	1.0	Night
2012-01-20 20:48:04.087000	33.15029525756836	79.4274174083363	0.6338755235527502	5.684151533878211	1.0	Night
2012-01-20 20:48:02.425400	33.24989128112793	79.45485171149758	0.4631714189753815	5.495441128225887	1.0	Night
2012-02-05 20:48:13.697200	32.35057229706735	79.24902644301906	2.0697145135791013	4.743151505788167	1.0	Night
2012-02-05 20:48:12.060400	32.44936948834044	79.27616581772313	1.5210419332213476	5.109939358451149	1.0	Night
2012-02-05 20:48:10.398800	32.5493808073156	79.3033727758071	0.49285469302798024	5.628352894502528	1.0	Night
2012-02-05 20:48:08.712400	32.650657653808594	79.33103628719554	0.8972067403442718	5.762764720355763	1.0	Night
2012-02-05 20:48:07.050800	32.75029627482096	79.35788865522905	0.5960831309132502	4.776999979308157	1.0	Night
2012-02-05 20:48:05.389200	32.84995684904211	79.38521306654987	1.2609207768212354	4.412911793764899	1.0	Night
2012-02-05 20:48:03.727600	32.94990921020508	79.41253315318714	0.7931151185749155	4.670939387697162	1.0	Night
2012-02-05 20:48:02.066000	33.04975027196548	79.44000872443704	0.4474551252582497	4.898558784933651	1.0	Night
2012-02-11 08:07:40.093600	32.34956741333008	78.94979118578362	0.9920554081486026	5.5340605793577256	0.0	Day
2012-02-11 08:07:41.754700	32.44971050935633	78.92266307157628	0.4815171909902025	5.535676493364222	0.0	Day
2012-02-11 08:07:43.415800	32.549481363007516	78.89538343024977	0.40007318595819363	5.226333358071067	0.0	Day
2012-02-11 08:07:45.077400	32.649085100959326	78.8682663861443	0.349721824585953	4.797705874723547	0.0	Day
2012-02-11 08:07:46.763800	32.75004970326143	78.84052254171932	0.877928572980796	4.598705852732939	0.0	Day
2012-02-11 08:07:48.425400	32.849546721487336	78.8134476632783	0.6255924512039526	4.760818192453096	0.0	Day
2012-02-11 08:07:50.087000	32.94903138104607	78.78597057566924	0.4636845926151558	4.982852921766393	0.0	Day
2012-02-11 08:07:51.773400	33.04997354395249	78.75834633322323	1.1500565078766902	4.477676447700052	0.0	Day
2012-02-11 08:07:53.459800	33.15094768299776	78.73047054515166	3.22869341069942	4.165999959496891	0.0	Day
2012-02-11 08:07:55.121400	33.250661445386484	78.70305494828658	0.6232756962717483	5.065393982511578	0.0	Day
2012-02-21 20:48:43.538600	32.34962553136489	79.15270076078527	2.0018094760530136	5.1654705861035515	1.0	Night
